id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,rating,genre,rating_category
tt0062622,2.4826913428886317,3.1037468010444433,3.559497555109567,3.6616040337863964,3.738017775963199,1.9226930487716762,0.5041291432788376,0.3400795441321171,0.17676824201125946,0.6748972453609098,1.293073345115856,0.5726431072789081,-0.10467058424765074,-0.07993763388124599,-0.05956063596743193,0.3900622527830306,0.9482886340379152,1.1060627084648016,1.2485540344563275,0.9030310263525239,0.5719048102530453,0.18230546970523068,-0.15583456813994476,-0.4366827567781647,-0.7050537256793028,-0.9057228573088196,-1.1066873077486816,-0.9012930751536427,-0.6859318327094556,-0.1759162472434137,0.4439579356710171,0.3444354965847078,0.23627498229580343,-0.22073087671328737,-0.9207841166364213,-1.0638660802486375,-1.1740199965073714,-0.9322277205372952,-0.7073424464594776,-0.8433367586234106,-0.9128105087571028,-0.9734985242830273,-0.4580933705281867,0.03818989025680656,0.5518231311495763,1.1157343995036046,0.9181661153827118,0.6591715187100315,0.15388103420951177,-0.4193327766703882,-0.4167487370798683,-0.4145338460022798,-0.11441610498904008,0.18252695881298953,-0.3235018227133931,-0.7410087908388225,-0.3541411492867005,0.09895173548531734,0.31054766309760395,0.559058442003032,0.5559575944944082,0.5536688737142333,0.5513063232314723,0.11430831362326417,-0.42730638454970676,-0.13124927717871257,0.14871295502847198,-0.05830553102346512,-0.29404377138146626,-0.15923073445891378,0.0014226983688377026,-0.3647726264591252,-0.6847505574680751,-0.08318614079504244,0.5211838045762689,0.18747354888627046,-0.2309932053727807,-0.4375687132092001,-0.5938661935843609,-0.5429236987998257,-0.4900616317480472,-0.6230289261059426,-0.6977445851232609,-0.7939446875931874,-0.7912129885974949,-0.7874476737655945,-0.8201542320113178,-0.8527131308518685,-0.79985106380009,-0.7328136938517452,-0.7017313890629201,-0.6688771714120243,-0.8012538281492294,-0.9391677125804058,-0.9145824216191736,-0.8890373445243197,-0.8551495110372159,-0.8140263666966563,-0.7198934958991458,-0.6182299954378342,8.3,"['Adventure', 'Sci-Fi']",High
tt0064816,0.7556530890184698,1.473568842917174,2.0936523898717665,2.2288910288827446,2.3828328839271564,2.080704009540928,1.754117083418672,0.8635562584421228,-0.1737528769505942,0.07370505826098324,0.36432426124202183,0.31396944884431716,0.2636146364466124,0.07370505826098324,-0.12915290025548432,0.2895113971082891,0.5973951071971122,0.5412854590968127,0.47078872174002606,0.12405987065868794,-0.1996496376122709,-0.2859721731511933,-0.3651011640618721,-0.375172126541413,-0.3823656711696566,-0.2888495910024907,-0.20828189116616314,-0.32481731414370835,-0.4384753192699561,-0.4399140281956048,-0.4399140281956048,-0.47444304241117374,-0.5305526905114732,-0.762184827540915,-1.035539523414169,-0.9261976450648675,-0.825488020269458,-0.7089525972919128,-0.6111203903478009,-0.6039268457195572,-0.5996107189426112,-0.5938558832400164,-0.6859332544815335,-0.766500954317861,-0.18382383943013514,0.34130491843164257,-0.04283036471656195,-0.4355979014186587,-0.49890109414720174,-0.5449397797679604,-0.6888106723328309,-0.825488020269458,-0.908933137957083,-0.9895008377934105,-0.9751137485369235,-0.9564105325034903,-0.37661083546706176,0.5225822430633795,2.19004588789023,3.4345291085763603,1.8260525297011072,0.7484595443902263,-0.09894001281686149,0.882259474475556,1.9066202295374346,0.9038401083602866,-0.49170754951895823,-0.6283848974555852,-0.7305332311766434,-0.16080449661975585,0.5456015858737588,0.28663397925699174,0.10391794569960607,1.5196075285379327,2.4936134712021065,1.6275106979615857,0.7815498496801466,-0.5075333477010939,-1.3132103460643694,-1.2196942658972034,-1.133371730358281,-0.9449008610983006,-0.860017034485027,-0.7736944989461045,-0.8715267058902166,-0.982307293165167,-0.8024686774590787,-0.6283848974555852,0.19887273479242065,0.8865756012525021,0.8592401316651767,0.8261498263752565,-0.21115930901746055,-1.094526589365766,-0.9549718235778415,-0.7780106257230507,-0.8815976683697575,-0.9693589128343286,-0.9851847110164643,-1.0053266359755462,7.1,"['Crime', 'Drama', 'Romance']",High
tt0088178,2.558031005421078,2.242590523263778,1.8772033971464586,1.8213672589432814,1.7667131671198928,1.1437747249712418,0.2748462098918244,0.32312347256108964,0.3816036618769522,0.34618374579486244,0.32138150947508526,0.3901994202001526,0.44931210801748106,1.7396920016310387,3.1320389487432116,3.1127944041740196,3.0912894551241794,2.508996818315632,1.980622086550078,1.206309125993222,0.4672916555837409,0.5030537429862959,0.548137406664553,0.5946415997641352,0.6599963219729795,0.5991935152091111,0.5470383109079074,0.4845246475417132,0.40908105579309334,0.7171078260069815,0.9969002778685481,0.7692319238245064,0.5241750454040994,0.21041431336544675,-0.05196887646396854,-0.10447662091353024,-0.15541867235126655,-0.14059124846444324,-0.12574308692183417,-0.10377154061681418,-0.09297759078032253,-0.07956032748693136,-0.25486610067191157,-0.38512968549020615,-0.27530306044878483,-0.17139703613419993,-0.25506310840187635,-0.352053124511908,-0.433355104020007,-0.5490919609603718,-0.4498622780254774,-0.36073183345825144,-0.3841550156682751,-0.40934089862008893,-0.49772478757902733,-0.5829565528585292,-0.6370507279757021,-0.700217627499148,-0.6499910251860206,-0.6042644941784047,-0.626827063673319,-0.6360967958095568,-0.6442155880496845,-0.6999273003181472,-0.7569973290405776,-0.7105968242199242,-0.6640822622924492,-0.6983823449621076,-0.7365811069194901,-0.7375039326019568,-0.7389348308511746,-0.7486089472752349,-0.7596828554648344,-0.7374417196345995,-0.7119032965344275,-0.7100265386858157,-0.7084401080182045,-0.7552242594708946,-0.8019980420956917,-0.8143576849440087,-0.8286874050919737,-0.7890473760574803,-0.7574431886399716,-0.7314796435961914,-0.7339681622904835,-0.7361663538037748,-0.764784318788133,-0.7961707608198912,-0.7381571687592084,-0.7074239628847019,-0.7252790845162472,-0.7447413744711894,-0.7849516890397913,-0.8236688923918181,-0.8188059121100557,-0.8133830151220777,-0.7941384705528861,-0.7777557224821302,-0.8005878815022596,-0.8273290886380059,8.7,"['Documentary', 'Music']",High
tt0145487,3.420436874750657,1.7880173361744887,-0.15895478485716655,-0.1372108915018549,-0.10738257835248885,-0.125421605828534,-0.1478165139549628,-0.38622995977025276,-0.5796523665852489,-0.5753734240441791,-0.5713016225666466,-0.5870325067632766,-0.6002303516686509,1.884379358932024,4.165185936276435,2.1652212128758466,0.1304094442721893,0.11022206805145765,0.0803464083732831,0.04735771442594852,0.01665940880972598,-0.26263184631561776,-0.5604829407339004,-0.5543101370404899,-0.5464565315743771,-0.5609859976024909,-0.585979046497287,1.8603095673489938,3.8786092340306806,2.0773638103555414,0.05129931294925761,0.008261318262315185,-0.03422035471112715,-0.06351601941139737,-0.1012393662395837,-0.3441270590272785,-0.578746864221786,-0.5851978287719466,-0.5927614367491072,-0.5942528524065755,-0.5946434612692458,-0.595116926557331,1.0059059451026888,2.4011667208769927,1.1429031262101343,-0.1946303943143845,-0.23611779018284798,-0.3021010963936182,-0.31419221618809334,-0.3248806950666162,-0.46586682122617923,-0.6021301311370926,-0.6012187104575286,-0.600425656099986,-0.6061427494536145,-0.6104631202073917,0.9422603737518392,2.3385982830565366,1.0358822161545815,-0.18426150450531917,-0.26001595059894717,-0.2945197334681543,-0.32448416788784484,-0.3400848491302514,-0.3526553525289128,-0.48273994043031465,-0.6060776479765028,-0.6046927620088536,-0.6029646137073428,-0.6068411107535401,-0.6114337240479664,0.3061124126805978,1.0843473067062004,0.2880733852045526,-0.3996763739518717,-0.43374811974570116,-0.46952434057663717,-0.4731936965592973,-0.4769932554961808,-0.5587192825357832,-0.6111792364556206,-0.6124457561012484,-0.6131145258206687,-0.6138069688044933,-0.6127239169579984,-0.6116645383759078,0.2118513921389405,0.9662887371221619,0.30183347013952805,-0.42352718783916243,-0.4523138773547411,-0.4768985624385638,-0.48823213777210267,-0.4960857432382155,-0.5558548175428678,-0.6115402537377855,-0.6125167758944612,-0.613960845023121,-0.6151859364560414,-0.6161802135610202,7.4,"['Action', 'Adventure', 'Sci-Fi']",High
tt0359950,4.115149793258064,3.170308996949161,2.2536106361589097,2.1759128555724163,2.10238848630111,2.1731670124943645,2.239404950681763,1.816338810026265,1.4493628999215467,1.2260494751001711,1.0375545930844912,1.17172635912422,1.3579015195055355,1.609143091108032,1.81075932074848,1.2759185781762599,0.4993761038726718,0.76396620600219,1.0487276938204715,1.2415875575986444,1.4321227876797016,0.9479604105218687,0.3853008145647469,0.040560584520081974,-0.25669043685156406,-0.19323272618147752,-0.136655587410462,-0.21097632485534457,-0.2850655813430658,-0.3016241448781495,-0.31949177313649024,-0.09880752990281995,0.1231274473089342,0.33556188115157126,0.5481013103355202,0.17564169617666997,-0.07621326926191192,-0.2877058150719616,-0.5099920047704433,-0.4791546888247852,-0.46868892512501137,-0.4580162407818334,-0.48413920450180276,-0.5057178961688518,-0.5111604616974406,-0.517395097344698,-0.48289768064137784,-0.4539951034119408,-0.3734777988061244,-0.3135101087209316,-0.40421564548106587,-0.4812361754157053,-0.47479584714073153,-0.4665300735457562,-0.5351988687872702,-0.6190477799542466,-0.6228171741081282,-0.6264864849834493,-0.6257515175942661,-0.6249385712089037,-0.603660129377536,-0.587348396995712,-0.5734484874248419,-0.5398125237265544,-0.5076520208772289,-0.5491331627974002,-0.5925809718416769,-0.6237412559132417,-0.653535372532064,-0.649648088872148,-0.6470078551432522,-0.6515588812824558,-0.656059558778457,-0.6545165570666629,-0.6522115716205525,-0.6282400913857112,-0.6095902171342046,-0.5900586276188156,-0.569517609208007,-0.6139005521985879,-0.6540026325012941,-0.6587661053544971,-0.6615721212012537,-0.6647182973935472,-0.6637972856276533,-0.66281855712443,-0.6635866809371855,-0.6645494452364666,-0.6634460731409257,-0.6625090971710897,-0.6558188677036367,-0.6483433222037983,-0.6394801189766798,-0.6278993170323305,-0.6403563081699668,-0.6544662084234607,-0.6645678654717845,-0.6728084647451588,-0.6724026055603215,-0.6719740280852589,7.3,"['Adventure', 'Comedy', 'Drama']",High
tt0369610,4.271532330419512,3.8526936968687227,3.517436537718505,3.0827999688105323,2.7554855805101957,1.5788575360762924,0.8034772004456101,0.7743040433141934,0.7420728121950135,0.5992485594680038,0.4696327088852684,0.4135362847841156,0.34264088268388354,0.6881483514948697,1.0344157900119322,1.3314374978911436,1.6469250299433544,1.6257559681016238,1.6009228169289211,0.7850404762815091,-0.040643298731514864,0.006834131576132066,0.05518670636191666,-0.06264284419562106,-0.17089034382305338,-0.18866266883661867,-0.20375038018714786,-0.027640189492122543,0.15090582510565065,0.387651428658232,0.6279869930980648,0.4430185146416229,0.31426745506017495,-0.015237091804629444,-0.3494002131466158,-0.321665270349729,-0.2913242532822439,-0.3383112105978033,-0.38237389270335603,-0.3532235254736452,-0.3390415289263913,-0.3241432433179973,-0.14267062550950557,-0.024630329624365916,-0.13096451898251454,-0.22609796175768038,-0.21543823028750358,-0.20549331756222777,-0.35524937619839536,-0.4950430008407714,-0.47009706415989566,-0.45274904790765913,-0.48873172964768324,-0.5191417903152287,-0.5352319510249295,-0.5500487566084076,-0.48404742463631734,-0.4172066033548872,-0.34448715143371916,-0.2938847477494307,-0.37044056105425005,-0.39597198991416405,-0.42458483403213676,-0.515773295811489,-0.6174728645945174,-0.5966324796953985,-0.5784736453004842,-0.5975570635570753,-0.614310765732839,-0.623145099592194,-0.6301212600412309,-0.5885893597622002,-0.5496765828103897,-0.4964044524149859,-0.4484692023883944,-0.4997249165882488,-0.5477670095948803,-0.600362610730776,-0.6651429675926609,-0.6545860969960433,-0.6432456703703476,-0.6559743205784444,-0.663662359139904,-0.6690249087797238,-0.6705695372520573,-0.6718892686029878,-0.6526685595675722,-0.622834924128924,-0.5979316878821583,-0.5669307438760314,-0.5899550384956019,-0.6179736910634551,-0.6493078454872644,-0.692512598067312,-0.6881387135719226,-0.6827901319363742,-0.691253823577127,-0.6986021578241818,-0.7000835014350582,-0.7014950050245781,6.9,"['Action', 'Adventure', 'Sci-Fi']",Medium High
tt0435651,3.8553497381485995,3.6927996330984763,3.5520058341123644,2.882657044111343,2.2256318950446494,1.447447946178933,0.44104375310744787,0.5973262702829202,0.6963265499331227,0.4828094650498397,0.25209450039705483,0.21982501334095833,0.19136613231798416,0.6584181207201151,1.181548683756678,1.5019047538985646,1.866543105096195,1.3328526843712845,0.7545035896569442,0.1910582647468953,-0.2717143644171006,-0.17825073544051198,-0.09472725652530486,-0.2067592725233392,-0.3211380339100282,-0.31696295239758465,-0.3113706869369353,0.03956159862005901,0.43319015068109107,0.6752813186462073,1.052890825798649,1.1021863826571556,1.1451964754594646,0.9865483435925935,0.8286798118654151,0.25806216567019313,-0.45052682906909414,-0.5124111902215436,-0.5690766994834385,-0.5653584537216428,-0.5634357710841331,-0.5610731357563256,-0.2629351730350832,0.10146085659046435,0.4264865826009307,0.7647347242290645,0.44648307790374986,-0.05604915838457507,-0.3433044990284252,-0.6334160562350222,-0.5948084696992837,-0.5533794258426955,-0.5842237839810097,-0.6185549906422044,-0.6156322349592546,-0.6132974070249646,-0.36772137677936195,-0.13280253009941875,0.1511645862609631,0.35142548940587864,0.02022950139807354,-0.11253888519459025,-0.250942241459377,-0.486674454399713,-0.678939738787092,-0.6455162449000109,-0.6211897411780067,-0.6471390049360083,-0.6714396875068889,-0.6805178083692217,-0.6889603316654355,-0.6412319200558907,-0.5831839860876871,-0.5013368957531186,-0.42512775445426426,-0.5182527291026552,-0.6198341307440187,-0.7016832073209813,-0.7846118066391491,-0.7746170349119292,-0.7651088925712691,-0.7679045287409952,-0.7697040643500694,-0.7714678475960495,-0.760858333847849,-0.7522708148568642,-0.7450259957243057,-0.7356936358355254,-0.7002471540700315,-0.6678584924702877,-0.7084006790979006,-0.7639638238310581,-0.7946343857598867,-0.8233127465674113,-0.8220971662222089,-0.8211864740845041,-0.8239721790422596,-0.8266337438503826,-0.8268850035132389,-0.8272008160539043,6.4,"['Drama', 'Romance', 'Sci-Fi']",Medium
tt0437086,2.819269445779423,2.5949158281804223,2.3422108476222556,3.0813301081919553,4.013297339828774,3.513942819399765,3.052790799837356,2.0558064578953013,1.3366022113327447,0.912354269873166,0.5743324767677133,0.320658977597336,0.02452541452807068,0.0020387476740556217,-0.025942722751545886,0.2572513996678836,0.5934733156991998,1.1150681745490603,1.5592523238582454,1.1770325717718788,0.7841247249426725,0.105779407463442,-0.2938912745307939,-0.1775910637206385,-0.07427987915400765,-0.17908782885916175,-0.30890251325241413,-0.3068731028655572,-0.30507842428108156,-0.14956800537774967,0.022744331993477414,0.3290001542001831,0.6389145134767122,0.44991422452631,0.22743686181107967,-0.12154214784812035,-0.406278222277741,-0.33803604896363826,-0.27302213772896333,-0.3428802415599703,-0.38131827399659096,-0.4180903904387986,-0.4549344859686189,-0.4904293734895219,-0.42749405835157256,-0.34115434299254677,-0.2063986941185053,-0.09336313481540409,-0.18234208338689412,-0.2783505896314005,-0.38777119920106595,-0.5337064000328137,-0.4949732533369811,-0.4488666488828717,-0.4909308277998901,-0.5254048119281536,-0.5288686055776027,-0.5329938070654483,-0.494216273265588,-0.45650442984621503,-0.3913901477727024,-0.3702966761478124,-0.33756658535887574,-0.39381224407086846,-0.4446398769047282,-0.49851342479606375,-0.5804768116282398,-0.5568580736796057,-0.5422463188942357,-0.5597744263793787,-0.5780435185831119,-0.5907506267334869,-0.5997196209338443,-0.5770246146095727,-0.5507014623858029,-0.5146519360064623,-0.48295594477622744,-0.5104495569413432,-0.5325691304485336,-0.5665704519014739,-0.6093940101928059,-0.5971231752901277,-0.5919978643682863,-0.5875151667452978,-0.5981000914625595,-0.6080216089223246,-0.6154270573862071,-0.6231284198769417,-0.6183414106668796,-0.6137547432506729,-0.59338386168865,-0.5747452768351717,-0.5920158591401894,-0.6070554896130347,-0.6258960157956484,-0.6422608612482067,-0.6390369978907997,-0.6348150245184971,-0.6391057779078518,-0.6428522894180908,7.3,"['Action', 'Adventure', 'Sci-Fi']",High
tt0439572,5.280290509881039,4.160676878229244,3.2291831058236986,3.206707990496542,3.1817600267269746,2.142313736390525,0.983336077686555,0.8665833465227171,0.7699725074481475,0.5037536247706579,0.24626203462853571,0.2195713857292449,0.1864551084109054,0.3996886168149639,0.5844550803101494,0.7743838510245676,0.969070637484167,0.7900443478509007,0.5979822283352035,0.2901975917075245,-0.08736187186880805,-0.018741821868510204,0.08452010207692986,-0.020586356890573036,-0.12013052068136928,-0.17501518027110202,-0.22648189136110564,-0.189999546826224,-0.1473108141335032,-0.08324005932436693,-0.0288156369241962,-0.03480063306253695,-0.04069716802678007,-0.12175414185244235,-0.209329747872083,-0.22312156216666712,-0.23349016810792714,-0.27819390289603946,-0.32941770438365603,-0.34648760288919334,-0.35294216050301447,-0.3596659269871976,-0.34527735839383594,-0.33508089311568484,-0.3019837425376908,-0.2733074989062896,-0.2952449137454856,-0.31873063821564457,-0.363623249564668,-0.4148200345315467,-0.42063145550125264,-0.4288432823843106,-0.43992340306642075,-0.45284160349572716,-0.45265033609227284,-0.4524401810327274,-0.4473015431546721,-0.44065691355866815,-0.427967516760744,-0.4167133427414904,-0.42493425482621244,-0.4281618922595045,-0.4321457531892042,-0.45074340007983305,-0.4649462002075897,-0.460827734842709,-0.4559446780325196,-0.4607120180636191,-0.4668622214216936,-0.4711372869731525,-0.4764239180046306,-0.47250054539127334,-0.46921552773694497,-0.4650466155944032,-0.46089491751817235,-0.461997813183341,-0.46291541855141316,-0.4718306313106745,-0.48104780748313936,-0.478362174054386,-0.4759058224255236,-0.4779287143013076,-0.478993834654294,-0.4799690593276568,-0.482517697478686,-0.4849993920385061,-0.47877841974115354,-0.47239989092020546,-0.4720412645387286,-0.47154899005908796,-0.47416791898088656,-0.47705438318326693,-0.48136292053033036,-0.48510650178444054,-0.48319430591840573,-0.48145879331631186,-0.48318402529547005,-0.4845355685851293,-0.48477202291264976,-0.48501612793630833,6.6,"['Action', 'Adventure', 'Fantasy']",Medium High
tt0448115,4.144608750719598,4.047828473765607,3.951284454305974,3.2997344243785736,2.5738310529407458,1.4267815218216002,0.10177915369913274,0.29729636833931067,0.5364008706624458,0.255964626982302,-0.0019240987942508235,-0.025489323312999933,-0.05674775551891735,0.37375593022227976,0.8720398112807548,1.3793285848096086,1.9595772246373657,1.5187480815389338,1.0490782312955316,0.46934346904452123,-0.12093244360753358,0.03512159043219219,0.1371313136856101,-0.02017107597711778,-0.1626516379078103,-0.08797510736207563,-0.020869332547977074,0.37389146864634215,0.8234125974051194,0.8744811387224439,0.9226148057849418,0.5906524617627938,0.2677415139116946,0.08306620476181684,-0.17122093792568524,-0.19976790058954094,-0.22238949725249024,-0.29870043424286674,-0.3736319172380015,-0.41464514329846364,-0.4414651594902142,-0.4645158053714023,-0.36546969986618977,-0.25282932411445846,-0.15372573162248843,-0.0436879272996929,-0.13328420040450112,-0.23236909794142807,-0.39301835193074464,-0.5349135280816505,-0.5084720847295224,-0.48233303227521634,-0.5030220379605865,-0.5274093731273554,-0.5354281067192114,-0.5427943863800637,-0.501656371494689,-0.46550056212829694,-0.3993414531001927,-0.34612065508353285,-0.38585093985416313,-0.409009081726849,-0.4367743615829656,-0.5077095642507025,-0.5656660280667143,-0.5553816996105742,-0.5424616161802968,-0.5519448658128406,-0.5627898092333354,-0.5716278492299548,-0.58247629795452,-0.5665435225190493,-0.5468427788946442,-0.521878003303982,-0.5016009876903739,-0.5219824613652853,-0.5438857043807039,-0.574021738223222,-0.594158307987069,-0.5899409598162866,-0.5866459739899426,-0.5906506670471098,-0.5925825569638749,-0.5944268142788753,-0.5968344908014869,-0.5985420412577348,-0.5825335512543395,-0.5677603304054162,-0.553339976832931,-0.5366659464300018,-0.5554952714624609,-0.5749459700631646,-0.5880702958772878,-0.5999280384872417,-0.6001523779477588,-0.600390271250682,-0.601328290619969,-0.6024974263709759,-0.6027168584057941,-0.6029669034294954,7.0,"['Action', 'Adventure', 'Comedy']",Medium High
