id,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,rating,genre,rating_category
tt0451279,3.5760094953402675,3.2245700323154076,2.5786393633013103,0.46640819839546704,0.7698664719861545,0.18103455000839982,0.1598781445092561,0.9294288363541167,1.903954421942007,1.2950259807494362,-0.1781623086542377,0.12532002925013758,-0.16894192013113785,-0.2068743217168698,0.35938116548036897,0.9148997428445924,0.8289904951398416,-0.34927213937235774,-0.2746428332816942,-0.4619319824938411,-0.449112511738215,-0.2724015652756399,0.12294705314672862,0.10203140817135892,-0.2720577390571445,-0.5019170113436943,7.3,"['Action', 'Adventure', 'Fantasy']",High
tt0455944,3.5595644059219342,3.897072501054747,2.0880049974949784,0.33365413813222033,0.5576245446071878,0.19727486424512244,0.06568783920141932,1.2206336961275932,2.1883065964498165,0.9243589228629407,-0.17363097189077845,-0.05039736152709886,-0.206465835326536,-0.25271357672652023,0.2745960212904405,0.7708508307777131,0.224030514483782,-0.19016439973790547,-0.34363456024218186,-0.4068207845858797,-0.4346889816408327,-0.2828065287392301,0.0006541436604975337,-0.006191490676713711,-0.3450288845169703,-0.4952880689587572,7.3,"['Action', 'Crime', 'Thriller']",High
tt0478970,4.138873952113711,3.4529624757946227,2.5151508491938195,0.6394845141178392,0.9516747318543288,0.36302231020882336,0.274050700299136,0.8223201115910904,1.3824669802384995,0.9409891345534223,-0.024172158356031263,0.1788449277582036,-0.09251767468119847,-0.155162381979867,0.05277250009412468,0.36127727888731703,0.1238323899142063,-0.3333235960835727,-0.25807830216808697,-0.3848144061068926,-0.4076133340254499,-0.33374321353997244,-0.15018750253656504,-0.15057911677462188,-0.3877092926554328,-0.4562452308653317,7.2,"['Action', 'Comedy', 'Sci-Fi']",High
tt0490215,-0.47549987702624724,-0.7272633656152903,-0.5934778389473492,-0.6654356375566534,-0.7293273521785157,-0.7454350217965657,-0.732585633637376,-0.7008173894134879,-0.7298540668504367,-0.6569408323246246,-0.6778930520065065,-0.7821213111547862,-0.7799532065750182,-0.7844057829295135,0.13830032884879354,0.2798150870977153,-0.06368249865450396,-0.5694388263044418,-0.4739136084212758,-0.5307804192211216,-0.5514141602641676,1.0821178996284002,3.44288368212449,3.2199302611716853,2.1322583390655545,0.9653526063705584,7.2,"['Drama', 'History']",High
tt0493405,3.2955361674542116,3.9893419270014543,2.585095940116707,0.3598781828266265,0.737823207780764,0.29839576807337637,0.2528025706679978,1.2218402210512733,1.9735679202923317,1.0521605847561581,-0.05711408224031316,0.21671841047042995,-0.0533415319046873,-0.13333274171312795,0.047642143270957255,0.3585669004851065,-0.014761753492222056,-0.36891252985285555,-0.28053986617128257,-0.36825390170637456,-0.4056538247090439,-0.41640096335321003,-0.4084122967873895,-0.42235848642874907,-0.4780461682832548,-0.509431815671686,6.0,"['Action', 'Comedy', 'Crime']",Medium
tt0783640,3.088854073315373,3.9949864622560596,2.6147605128163907,0.593378937856916,1.3190957550297473,0.5939298250989552,0.47308719968522456,1.059870254415756,1.83333797772855,0.2104461981705899,0.02497348152081394,0.48798319070996593,0.0861329831320119,0.04038730655307226,0.015343972529967782,0.24865573727843254,0.14200396721963301,-0.3019560611398016,-0.08465307964499756,-0.31247800746275134,-0.34355906565860606,-0.3357144313319671,-0.30717847219433375,-0.33648567347082203,-0.43260447946183106,-0.47712718636344353,6.8,"['Drama', 'War']",Medium High
tt0787474,2.3936695521786886,3.9305779591865404,2.3690698791008713,-0.15386474551680623,-0.07523652144678754,-0.21222755643337576,-0.23169862854982426,1.079000520163487,2.989308122115608,1.4089897061889167,-0.2719203420219876,-0.19337713916388033,-0.2912347321907709,-0.2665111710613112,0.4027387641484848,1.2514259670972567,0.5796442216556138,0.21475990108426884,-0.3538686444171459,-0.40165542386631004,-0.4039042349213661,-0.2895482757230715,-0.00786024747886973,-0.027206216954934356,-0.3781561681883743,-0.5038175193933998,6.8,"['Animation', 'Adventure', 'Comedy']",Medium High
tt0790636,-0.8853360308580632,-0.7001340964682112,-0.8690937221736057,-1.061676825374273,-1.040553602023018,-1.0590831387136626,-1.0618375293028124,-0.503357741922868,-0.11383384294765422,-0.42527431915610014,-0.8139610627826441,-0.9098900962185986,-0.9290624486234002,-0.9187176003862675,0.7299477397987904,1.7840272308918592,0.6018853952563088,-0.5696425064943222,-0.4637573040902603,-0.4915927194335277,-0.5174511027256957,0.6128842711095898,2.7784893017975216,2.4696649360536687,0.6952095301296616,-0.05903380331576238,7.9,"['Biography', 'Drama']",High
tt0810819,-0.5610431047855401,-0.633392737766593,-0.7309474948796842,-0.93454056525552,-0.9386166009164244,-0.9294209662476973,-0.9391813528453449,-0.8436216433072445,-0.7577670728954844,-0.8332780889569074,-0.963097369313543,-0.9593344026567141,-0.9492179767995297,-0.9574866816718763,-0.5250770009643974,-0.39115713051516515,-0.5436769829712351,-0.8259792841364024,-0.8203501806709667,-0.8166301842695991,-0.8331553167984463,-0.5584219192023983,0.10559129983378816,0.17883103096368314,-0.23115431500089872,-0.4471044031258317,7.1,"['Biography', 'Drama']",High
tt0816442,-0.8359574498883255,-0.7846391394239536,-0.8169447164096963,-0.8632487071755973,-0.8823643886300089,-0.8803682022703271,-0.8789168869044202,-0.6456317519291842,-0.41176659299283314,-0.5878779375152973,-0.8255345950719244,-0.8020750112247462,-0.8122517952697653,-0.825753045654682,-0.5225084838197567,-0.2007157098603418,-0.44718571851443173,-0.7353295699504564,-0.6921843243927059,0.9219922282756883,1.0906185016809054,2.311483568336029,3.859168283280231,2.7584183951007004,0.9127796399062891,0.12934052235028395,7.5,"['Drama', 'War']",High
tt0816692,-0.5331418701144083,-0.6690734416132218,3.310029798241103,3.662132842885162,2.1896621080413006,0.43865700635253413,0.8411572323810618,-0.021584392897980902,-0.03383956630282597,1.1883815329280631,2.230423132227318,0.9881489907845732,-0.33175247406940833,-0.2072559774904654,-0.3665633271823767,-0.41884460559950615,0.1775601321129673,0.8176214953651095,0.20109165968621284,-0.43988860014737285,-0.3233184841851332,-0.16926575706255934,-0.09788078957107187,0.31184135445648015,0.7100964813224462,0.2432405618940549,8.7,"['Adventure', 'Drama', 'Sci-Fi']",High
tt0831387,4.510035398076941,3.6914805295260833,2.4417009426359493,0.48439970973637886,0.3891077960111157,0.1295089977019807,0.0796293900313856,0.6321132358921429,1.0214930984425847,0.8381742184442095,0.4606748558319234,-0.16814482982503806,-0.24412117435766986,-0.2784391553620601,-0.08234791285907035,0.16667976024604253,-0.07277879066473593,-0.3693601567296801,-0.34092061084394665,-0.37407196751030286,-0.38449942557256217,-0.3419103032690166,-0.24494061401674921,-0.2345252046117754,-0.35435303022593995,-0.41454458600525307,6.4,"['Action', 'Adventure', 'Sci-Fi']",Medium
tt0837563,4.262788553421861,3.83150973235249,2.1543845705899867,0.24005238623864367,0.6459235353261874,0.13189552853991535,0.0634854647114291,0.8864711685388995,1.561788937683526,0.6721277178515029,-0.10498786635690648,0.08578969203472803,-0.13994158920044433,-0.08911899984070022,0.3382096312804304,0.43351798657964924,-0.009462149174989188,-0.2694182664070505,-0.24361354671949426,-0.336798517937952,-0.4178117067517015,-0.3871704436609013,-0.28584164723734085,-0.3162756919999685,-0.41584917046413733,-0.45081786712626104,5.7,"['Horror', 'Mystery', 'Thriller']",Medium
tt0859635,5.6506875968220704,2.9291147649983698,1.70231350038367,0.2752783719976077,0.33222503790755864,0.10167407775758498,-0.05350414189137027,0.39708697826857,0.7257654553499446,0.33359986505396033,-0.1923470414605741,-0.15180967736022574,-0.22246916515530654,-0.23176543189692286,-0.028373473032536768,0.10589643086023903,-0.052913058695579857,-0.3033350490977774,-0.26491695330045856,-0.3031184984093588,-0.3209611962348286,-0.2750378080727082,-0.18367499556457736,-0.22786289564727144,-0.33908594940535625,-0.3748746112208799,6.0,"['Comedy', 'Crime', 'Mystery']",Medium
tt0864835,1.9812619079511877,4.138215150854909,2.590232288802988,0.017273040804726306,0.21110110084191056,0.061253405418126544,0.0666160533518664,1.1110068401964095,2.490103622500865,1.5799453229181537,-0.21091607896787715,-0.20137041632515884,-0.3217055617609823,-0.3553376651768424,0.1831523454165796,1.059934762263723,0.5522275453752586,-0.413729509802532,-0.31935070705827245,-0.37824515145550164,-0.3934751801841675,-0.21653596567732736,0.4177150818733729,0.45492545131969453,-0.21392013918237313,-0.5197210482539579,6.8,"['Animation', 'Adventure', 'Comedy']",Medium High
tt0870154,3.9649613121441796,3.5626424788244435,2.4742999422008345,0.5220585012498815,0.8638599919193989,0.38815651126344447,0.2279155261933728,0.8120778066409123,1.5664274736010904,0.8412296149459108,-0.12517819266408317,0.06562330335154935,-0.1471165815551085,-0.23085667688799866,0.13210537839608513,0.6171660639037191,0.10562932799034955,-0.45185944348172663,-0.350585097804083,-0.45966841772317923,-0.4640485362645468,-0.30034478489923105,0.028055309210532935,0.03501122004251758,-0.3588592830228728,-0.5586142358665733,6.6,"['Action', 'Adventure', 'Comedy']",Medium High
tt0884726,2.561955231175536,4.422423673107085,2.919425150149283,0.06779011469961636,0.2068693630505933,0.11881008774419698,0.1642029477780495,0.915845867220831,2.156057295611905,1.3596817314586371,0.0885043704702324,-0.005328732363195613,-0.06288667104055588,-0.044706297228600124,-0.18624912683250852,0.06568415008017495,-0.05599720187913216,0.0355526562943209,-0.3249524192354575,-0.327394604621428,-0.30588564522083406,-0.3641557606127514,-0.4137941719621397,-0.41541414474632543,-0.4477738652485405,-0.4510627156556798,4.9,"['Animation', 'Adventure', 'Family']",Medium Low
tt0884732,3.174953386106567,3.9726413607300266,2.200225969514,1.1743745930927205,0.2361047685184137,-0.07160970207264493,-0.05927192958381417,1.1145414864997205,2.176616260330946,0.8610333328030948,-0.3326665988448573,-0.17155795305840624,-0.3152277228922735,-0.3318744536613912,0.35829816960363187,0.9473944025345303,-0.2793253000405157,-0.41730430777687005,-0.3534492842762436,-0.43903990381168156,-0.4469263098973551,-0.2167853265495198,0.2800443498046648,0.3078489795133635,-0.23063729790730755,-0.49643649642744736,6.6,"['Comedy', 'Romance']",Medium High
tt0903657,1.9004440832007639,3.188744385061513,1.6506308863034393,-0.08965723793050417,0.046247698717787396,-0.1593840983885665,-0.20007939624252166,1.148887758414254,2.3874086461702366,1.0258712733256334,-0.24835925612541898,-0.1524311813855566,-0.23546116113023768,-0.25256861572571554,1.0015553506861197,2.2880330432354006,1.65876030243872,-0.30552072011340936,-0.08173033394094228,-0.26168166228305856,-0.27699543787359904,0.01573104704507622,0.8740209160608692,1.1367418513888854,0.053562244552437875,-0.4801874457958177,7.4,"['Biography', 'Drama', 'Music']",High
tt0918940,3.3927214897395914,2.9921441180719617,2.7261059523456956,1.627939082538853,1.0240951670510343,0.5237679399287697,0.40831863118259454,1.0744065176851403,1.7447488653902767,1.1355533986145623,-0.014789109833470216,0.21343682199505448,-0.0650828034383063,-0.12316000982915021,0.2455958636882054,0.6235581122669044,0.2706932708086676,-0.3057963749341703,-0.15765095652121702,-0.33884150521285067,-0.3854790166235259,-0.2893126552592239,-0.07452077986690689,-0.05238504512265483,-0.30789638428200766,-0.44235171933433914,6.2,"['Action', 'Adventure', 'Drama']",Medium
tt0974015,4.237034937169752,3.513526046448899,2.265526260456796,0.36868782761762225,0.7488376319332868,0.735972206017459,0.48803980551489207,1.4846005169451193,1.3986404017572598,0.54230954702048,-0.3065410777051482,-0.19971895045923044,-0.33169423034732654,-0.3335661306405653,-0.001612855179175233,0.3601435266729117,0.013686303481249117,-0.4271713899680603,-0.3545117241773779,-0.42980626797542903,-0.432941885245649,-0.3465808538166494,-0.11035198423377318,-0.13837189414276435,-0.35771243255437074,-0.45184154410969396,6.0,"['Action', 'Adventure', 'Fantasy']",Medium
tt0993846,3.354158848689969,2.144779517291804,1.9595793764939853,2.2220820801597254,1.4998453910685658,0.868782598748155,0.5353837870524494,1.6771912143792242,0.28143378735146485,1.0182363409970832,1.624886935187606,0.5652447492466689,-0.3847420841033707,-0.11366643338656814,-0.26392604326181773,-0.3480625756713718,0.2535682150932323,0.7939733093437261,0.04439592230358289,-0.5633829829594388,-0.4656199615957249,-0.5084610799170128,-0.5662652128669755,-0.34293529109672716,0.2048011742446596,0.12466554325023288,8.2,"['Biography', 'Comedy', 'Crime']",High
tt10011448,-0.7467448627681488,-0.5373779349598929,-0.7180150778927649,-1.1563558161451017,-1.1605861941997357,-1.1373191148992488,-1.2195723786397847,2.283916368519713,3.9391897295057423,2.3163983148000766,0.21846187276675752,0.5657391251560817,0.44050154179085166,0.17700416783134432,0.8197089520186308,1.8472126026450386,1.1032730323155542,-0.3590583034830381,-0.21219061319498372,-0.23630376810639753,-0.23589912324899776,0.1600642626647447,1.222919159469442,1.1839261095745546,0.0005790100050428743,-0.2861486573588242,8.0,"['Documentary', 'Biography', 'Music']",High
tt10016180,3.219950797289112,4.324736154273172,1.8725761119027524,-0.22145377245733436,0.044190186401728275,-0.21840618016964347,-0.20909641194834125,0.9769744444092617,1.9944871706761913,-0.072603078393026,-0.42404621480836874,-0.3027466390966823,-0.43771986014105424,-0.3880522098440778,0.24504640977822803,1.180269232766968,1.3246209831801485,-0.3773107363014832,-0.5059996796148309,-0.544451895602473,-0.5414853432386288,-0.28135455495641226,0.30303661467873744,0.330487047065368,-0.28814962978319764,-0.5317458178454121,6.3,"['Crime', 'Drama', 'Mystery']",Medium
tt10039344,3.2222639083409246,3.7024412387841226,1.976260284784945,0.05549511220314417,0.5035703689471677,0.019959427898021277,0.6418763984184387,1.339705545712438,2.6296807540297378,1.1716055379316341,-0.11295335605994658,0.24485606599553097,-0.2058866739526183,-0.28686670456963287,0.3653687562057805,0.9285076068377428,0.34293615735305905,-0.17127495629216533,-0.3475425378163259,-0.4628052519798571,-0.4813404356822627,-0.3702701746383703,-0.07590484331952975,-0.08596405968101475,-0.42658114574631395,-0.5175560428796525,5.4,"['Horror', 'Thriller']",Medium Low
tt10059518,3.167407235131163,3.5915587409499814,2.0141253038393443,-0.2009970528985894,0.039204053987658374,-0.2561533891021945,-0.23303965808493032,1.4276829649030687,2.2960834391180476,0.859593090301554,-0.5229462303757968,-0.4419777122643402,-0.5034274356005484,-0.4605370578340464,0.3831276165505486,1.0318172209751395,0.7849239558802351,0.11322556019523623,-0.5629432691318357,-0.5942243115112775,-0.5934627487043784,-0.14634142924912663,0.7038235135030165,0.5152497687112391,-0.2834077430971266,-0.6378402727394707,6.0,"['Action', 'Thriller']",Medium
tt10098448,4.392540767962981,2.7543375350727013,2.3064424050339656,0.24885036877587294,0.6253044048434049,0.223276965976126,0.2426332237453301,0.88984834496037,1.782853478545841,1.3035287530701787,-0.13140332252714548,0.20346766096422317,-0.10700190095523232,-0.20677775780545166,0.28445988205199374,0.7489187163639544,0.4353788309997176,-0.32404198092424014,-0.15859358409304838,-0.300950682854164,-0.3653851412718925,-0.2091803935925507,0.09588825103361755,0.16051952505678074,-0.21834383110143107,-0.4699952350118267,7.1,"['Biography', 'Drama', 'History']",High
tt10160976,4.187796371605205,3.712183631933031,2.1913767008277545,0.22779142641647587,0.5176907511220131,0.10208799761933268,-0.0048197020520796795,0.9681388909572223,1.6581133746667032,0.8174481944057677,-0.22465409075633871,-0.10231997152961211,-0.2634607520555276,-0.2943459671480513,0.251280937099247,0.7419444613549733,0.24873574343161844,-0.35833856699954514,-0.3234144481655895,-0.4081085451680116,-0.44191385308215536,-0.3183704173498643,-0.03266893302415376,0.010537550632821982,-0.2999249374828184,-0.466699874676277,5.6,"['Horror', 'Mystery', 'Thriller']",Medium
tt10195452,1.9308578899889965,2.4465252844968024,1.3474512531637355,0.15921616784017212,-0.4209096509811096,-0.4938596042460612,-0.15265453183221353,2.2083764952667755,3.727395231109193,1.2727643962496185,-0.3593460660829097,-0.2362188962865099,-0.32673087533746836,-0.12698695568343427,0.39717196777584757,1.4012952662878664,-0.013316261310268942,-0.7013230956741643,-0.5781959258777645,-0.5280187093463163,-0.5816697331760955,-0.0430366126404344,0.4990703151935577,0.12544304132862047,-0.7663604878706952,-0.7522722693830194,7.0,"['Drama', 'Thriller']",Medium High
tt1020072,-0.5596963473692127,-0.6550806951780137,-0.6656882364842464,-0.6985105645555978,-0.7443126862506322,-0.7441223894222632,-0.7556607491514229,-0.6379531195531842,-0.6419416033043386,-0.6241811400376485,-0.7000088291771454,-0.7878579392255078,-0.7918894765577411,-0.7905040123186203,-0.7900596993618856,2.408869594815205,3.2101974840742633,1.6060701341548673,-0.15187818917179366,0.16259808310320997,0.05764206314893593,0.06700621703360843,0.6670500040323413,1.7958460141927886,1.9237056782094448,2.413203368286612,7.5,"['Biography', 'Drama', 'History']",High
tt1025100,3.754483721217273,3.902265264869102,2.5105140607199474,0.8872571991137498,0.8687426977304884,0.23956854807906225,0.0626047225328851,0.7654954902876273,1.606671233800984,0.7353576695908104,-0.15774990666625777,0.09240173246792832,-0.20092734317564265,-0.24078893894019004,0.07940767342385469,0.47810148124333773,0.10230427460190217,-0.34977110920173093,-0.22415725843204076,-0.3645816723060199,-0.36843612092141015,-0.3193282311563889,-0.16680417023750885,-0.1840044453499033,-0.3669119875146961,-0.42993545171687797,5.7,"['Action', 'Sci-Fi', 'Thriller']",Medium
tt1029360,4.387839522281444,3.3641818947225803,2.5795611427835667,1.448992591314582,0.43180312793118963,0.1561051386216254,0.08286439663438022,0.8624842437994316,1.2624025347504255,0.6007343597937228,-0.048896960179568134,0.004335983973767647,-0.115439185055753,-0.21186147643389466,-0.01829083793959093,0.10643874740296831,-0.15920833218646008,-0.3312866761508443,-0.32115532572304284,-0.3459023348598726,-0.3789023516662869,-0.3864569877375022,-0.35730820039614153,-0.371940574057412,-0.42755801061654863,-0.44307575440439795,4.9,"['Horror', 'Thriller']",Medium Low
tt10298810,4.362056507424283,3.265121916601778,2.713276212929168,0.9988074225684571,0.8307128743555123,0.44593028007529717,0.3494449482840163,0.7537851453719691,1.1198705019598119,0.7531603337588748,0.05923851276253512,0.15341637196288382,-0.021690770565645858,-0.18201038767383818,-0.07016696753449723,0.017435379960035816,-0.10584499547946244,-0.2835663060175375,-0.2578310151967084,-0.3456130019783268,-0.36854663371911617,-0.359785233098793,-0.3027422645650302,-0.31858763935011125,-0.4193155514434039,-0.4536680555892267,6.1,"['Animation', 'Action', 'Adventure']",Medium
tt10298840,2.9623886716265964,1.5111445687876262,3.632294955393126,3.1391214273157906,1.7476789496145029,-0.2828610309545345,-0.18737417903959497,-0.3190054204233582,-0.33071752140936367,0.28786179599484074,1.4963106793516294,0.6363024103989833,-0.4351848015305956,-0.33457724989937226,-0.418755062815076,-0.42681802872600183,0.03256388713290446,0.9272449809131702,0.3355931387235851,-0.47866457392352096,-0.43325234802229295,-0.4366494614696708,-0.45845710005577256,-0.3298475289411328,0.03661867345805212,0.07658050011634537,5.7,"['Animation', 'Action', 'Adventure']",Medium
tt10314450,2.253930626260439,3.324931641724104,1.312814626032861,0.056388075046774,0.07656795029531856,-0.008233389101406202,0.32459696244106623,2.6310649766440344,3.177802005821079,0.7233329520111718,0.044188423191972054,0.1033062849996401,-0.14343855326665475,0.17246822107874282,0.6527492519941034,0.6399075131995751,-0.1626094347527721,-0.04987731347794816,0.03758410038335747,0.1392631536243195,0.24373987138837522,0.5208003858803245,0.40738031431293653,0.15462737682491592,-0.04987731347794816,-0.30506100866636165,6.1,"['Action', 'Crime', 'Drama']",Medium
tt10327252,4.17049714477621,2.819173756082591,1.450876983727753,1.9818629270161414,0.8477167406030348,0.6475556868707694,0.4630508582792757,1.2294788870976259,1.4414601556042952,1.1452406126308345,0.14084736994789923,0.1484680728162017,0.022713646023102732,-0.06021602290064668,0.3381260702945104,0.5925472126872819,0.29510459394483435,-0.2861471975556903,-0.25755031760039365,-0.27868044828068683,-0.37860488330916914,-0.25858351727097834,-0.04492843108605204,-0.06500055846128462,-0.34570927690986714,-0.4882018804855339,5.4,"['Action', 'Crime', 'Horror']",Medium Low
tt10341196,2.049387227857491,4.299061380182627,2.8152783092587894,2.8234088334369543,0.9358705909073224,0.2457641575920661,0.06342345881701895,0.5283992219889186,1.1809355449009757,0.7534761898589717,-0.02780596307113859,0.31993773747899995,-0.05724554929617271,-0.11789689676525979,-0.29567290230950083,-0.1838325479274212,-0.2452786890414016,-0.42032661910181973,-0.37269270268152555,-0.40712660032379455,-0.40710511941447314,-0.4092102485279743,-0.3873319423840872,-0.38041508958258335,-0.42358097686401797,-0.4559634476660894,6.7,"['Drama', 'Family']",Medium High
tt10342730,4.299775218301431,3.3875995998264594,1.9996522430011439,0.26317576020827094,0.33367935629741957,0.11242711575178715,0.15971995518135404,1.2453632884801364,1.8998267437352725,1.0651187392636117,-0.030134226932055683,0.02178415458738355,-0.05652183068100543,-0.24396239992278326,0.221896520953682,0.4896045478576163,0.36196384094329903,0.020021729459381465,-0.304364676822792,-0.3046546794616555,-0.3094199500957075,-0.28180378971302705,-0.18249502242185778,-0.20397367241113679,-0.3835643974964057,-0.44286861895017227,5.2,"['Horror', 'Mystery', 'Thriller']",Medium Low
tt10362466,5.316430302813891,3.426974458462421,1.7774058594313302,0.07183115888710882,0.09088879065199361,-0.007121886995985236,0.06280239748246225,0.7359035053999451,0.3810315109908516,0.5069896777867519,-0.150165248449909,-0.1274405505145216,-0.15436014990252941,-0.12077315747724414,0.14133873130072647,0.36025146935800345,-0.056266129841584606,-0.3194614699881128,-0.28384647884732234,-0.2738731700957281,-0.2918195696877333,-0.27640122328902916,-0.22997949926698474,-0.25973274069583546,-0.34674221983230646,-0.38110707477860745,5.1,"['Drama', 'Romance']",Medium Low
tt10366206,4.306933797592605,3.7034658998745593,2.494022023929846,0.33111053943357244,0.5167425842416373,0.15375181842453042,0.04221358491663997,0.6962676785880721,1.4400592553370328,0.7705782107689715,-0.22937711280889625,-0.12687782767634448,-0.3011087166373605,-0.2039041381721413,0.19951635074322233,0.3772034114057913,0.010409252614852068,-0.3440705817760994,-0.3656868604621899,-0.4157614146755761,-0.4321048760045691,-0.3572700029418542,-0.15200976351775666,-0.1159931592944619,-0.3362355454636929,-0.4769756226709884,7.6,"['Action', 'Crime', 'Thriller']",High
